id,type,name,url
amnhp_1001335,Person,"Maloney, Anthony",http://data.library.amnh.org/archives-authorities/id/amnhp_1001335
amnhp_1001336,Person,"Maloney, John",http://data.library.amnh.org/archives-authorities/id/amnhp_1001336
amnhp_1001338,Person,"Mandel, Phyllis",http://data.library.amnh.org/archives-authorities/id/amnhp_1001338
amnhp_1001339,Person,"Mandelbaum, David Goodman 1911-1987",http://data.library.amnh.org/archives-authorities/id/amnhp_1001339
amnhp_1001340,Person,"Mandl, Rita",http://data.library.amnh.org/archives-authorities/id/amnhp_1001340
amnhp_1001341,Person,"Mangus, Marlyn",http://data.library.amnh.org/archives-authorities/id/amnhp_1001341
amnhp_1001342,Person,"Manley, Marshall",http://data.library.amnh.org/archives-authorities/id/amnhp_1001342
amnhp_1001343,Person,"Mann, Paul B. (Paul Blakeslee) 1876-1941",http://data.library.amnh.org/archives-authorities/id/amnhp_1001343
amnhp_1001344,Person,"Mann, William M. 1886-1960",http://data.library.amnh.org/archives-authorities/id/amnhp_1001344
amnhp_1001345,Person,"Mannhardt, L. Alfred",http://data.library.amnh.org/archives-authorities/id/amnhp_1001345
amnhp_1001346,Person,"Manning, Earl",http://data.library.amnh.org/archives-authorities/id/amnhp_1001346
amnhp_1001347,Person,"Manship, Paul 1886-1966",http://data.library.amnh.org/archives-authorities/id/amnhp_1001347
amnhp_1001350,Person,"March, Douglas D. H.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001350
amnhp_1001351,Person,"Marchais, Jacques",http://data.library.amnh.org/archives-authorities/id/amnhp_1001351
amnhp_1001352,Person,"Marks, Emmett",http://data.library.amnh.org/archives-authorities/id/amnhp_1001352
amnhp_1001353,Person,"Marquis, Albert Nelson -1943",http://data.library.amnh.org/archives-authorities/id/amnhp_1001353
amnhp_1001354,Person,"Marsh, Othniel Charles 1831-1899",http://data.library.amnh.org/archives-authorities/id/amnhp_1001354
amnhp_1001356,Person,"Martin, Basil",http://data.library.amnh.org/archives-authorities/id/amnhp_1001356
amnhp_1001357,Person,"Martin, G. C. (George Curtis) 1875-1943",http://data.library.amnh.org/archives-authorities/id/amnhp_1001357
amnhp_1001358,Person,"Martin, Maria 1796-1863",http://data.library.amnh.org/archives-authorities/id/amnhp_1001358
amnhp_1001359,Person,"Martin, Rudolf 1864-1925",http://data.library.amnh.org/archives-authorities/id/amnhp_1001359
amnhp_1001360,Person,"Martin, Teresa",http://data.library.amnh.org/archives-authorities/id/amnhp_1001360
amnhp_1001363,Person,"Mason, John Alden 1885-1967",http://data.library.amnh.org/archives-authorities/id/amnhp_1001363
amnhp_1001364,Person,"Mast, S. O. (Samuel Ottmar) 1871-1947",http://data.library.amnh.org/archives-authorities/id/amnhp_1001364
amnhp_1001365,Person,"Mastin, Georgine",http://data.library.amnh.org/archives-authorities/id/amnhp_1001365
amnhp_1001367,Person,"Mathews, Frank Pelletreau",http://data.library.amnh.org/archives-authorities/id/amnhp_1001367
amnhp_1001368,Person,"Mathewson, Robert F.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001368
amnhp_1001370,Person,"Matthes, Fran",http://data.library.amnh.org/archives-authorities/id/amnhp_1001370
amnhp_1001372,Person,"Matthiessen, Erard A. (Erard Adolph) 1902-2000",http://data.library.amnh.org/archives-authorities/id/amnhp_1001372
amnhp_1001373,Person,"Maury, Antonia C. 1866-1962",http://data.library.amnh.org/archives-authorities/id/amnhp_1001373
amnhp_1001374,Person,"Maury, Carlotta Joaquina 1874-1938",http://data.library.amnh.org/archives-authorities/id/amnhp_1001374
amnhp_1001375,Person,"Mawson, Douglas 1882-1958",http://data.library.amnh.org/archives-authorities/id/amnhp_1001375
amnhp_1001376,Person,"Wied, Maximilian, Prinz von, 1782-1867",http://data.library.amnh.org/archives-authorities/id/amnhp_1001376
amnhp_1001378,Person,"Mayor, Alfred Goldsborough 1868-1922",http://data.library.amnh.org/archives-authorities/id/amnhp_1001378
amnhp_1001380,Person,"McBain, Houghton Maynard",http://data.library.amnh.org/archives-authorities/id/amnhp_1001380
amnhp_1001381,Person,"McBride, Hubbell Reed",http://data.library.amnh.org/archives-authorities/id/amnhp_1001381
amnhp_1001382,Person,"McCall, John",http://data.library.amnh.org/archives-authorities/id/amnhp_1001382
amnhp_1001383,Person,"McClanahan, Preston 1933-",http://data.library.amnh.org/archives-authorities/id/amnhp_1001383
amnhp_1001384,Person,"McClintock, Barbara 1902-1992",http://data.library.amnh.org/archives-authorities/id/amnhp_1001384
amnhp_1001385,Person,"McClintock, Walter 1870-1949",http://data.library.amnh.org/archives-authorities/id/amnhp_1001385
amnhp_1001386,Person,"McClung, C. E. (Clarence Erwin) 1870-1946",http://data.library.amnh.org/archives-authorities/id/amnhp_1001386
amnhp_1001387,Person,"McCormack, Howard",http://data.library.amnh.org/archives-authorities/id/amnhp_1001387
amnhp_1001390,Person,"McDermott, John P.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001390
amnhp_1001391,Person,"McDunnough, James H. (James Halliday) 1877-1962",http://data.library.amnh.org/archives-authorities/id/amnhp_1001391
amnhp_1001392,Person,"McGillicuddy, John F.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001392
amnhp_1001393,Person,"McGrath, Eugene R.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001393
amnhp_1001394,Person,"MacGregor, J. H. (James Howard)",http://data.library.amnh.org/archives-authorities/id/amnhp_1001394
amnhp_1001395,Person,"McGuire, Edward",http://data.library.amnh.org/archives-authorities/id/amnhp_1001395
amnhp_1001396,Person,"McHenry, William Barnabas",http://data.library.amnh.org/archives-authorities/id/amnhp_1001396
amnhp_1001397,Person,"McIlhenny, Edward Avery 1872-1949",http://data.library.amnh.org/archives-authorities/id/amnhp_1001397
amnhp_1001398,Person,"McIntosh, Millicent Carey",http://data.library.amnh.org/archives-authorities/id/amnhp_1001398
amnhp_1001400,Person,"McKenzie, R. Tait (Robert Tait) 1867-1938",http://data.library.amnh.org/archives-authorities/id/amnhp_1001400
amnhp_1001401,Person,"McMillin, Emerson",http://data.library.amnh.org/archives-authorities/id/amnhp_1001401
amnhp_1001402,Person,"McShane, Kevin",http://data.library.amnh.org/archives-authorities/id/amnhp_1001402
amnhp_1001403,Person,"Mead, Albert Davis 1869-",http://data.library.amnh.org/archives-authorities/id/amnhp_1001403
amnhp_1001407,Person,"Meagher, Marion T.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001407
amnhp_1001408,Person,"Means, Philip Ainsworth 1892-1944",http://data.library.amnh.org/archives-authorities/id/amnhp_1001408
amnhp_1001409,Person,"Mearns, Edgar Alexander, 1856-1916",http://data.library.amnh.org/archives-authorities/id/amnhp_1001409
amnhp_1001410,Person,"Medina, Steven",http://data.library.amnh.org/archives-authorities/id/amnhp_1001410
amnhp_1001413,Person,"Mendenhall, Walter C. (Walter Curran) 1871-1957",http://data.library.amnh.org/archives-authorities/id/amnhp_1001413
amnhp_1001414,Person,"Mene, P. J.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001414
amnhp_1001415,Person,"Mengel, Levi W. S. (Levi Walter Scott) 1868-1941",http://data.library.amnh.org/archives-authorities/id/amnhp_1001415
amnhp_1001416,Person,"Mennin, Jeffrey",http://data.library.amnh.org/archives-authorities/id/amnhp_1001416
amnhp_1001418,Person,"Merriam, C. Hart (Clinton Hart) 1855-1942",http://data.library.amnh.org/archives-authorities/id/amnhp_1001418
amnhp_1001419,Person,"Merriam, John C. (John Campbell) 1869-1945",http://data.library.amnh.org/archives-authorities/id/amnhp_1001419
amnhp_1001421,Person,"Merriman, Daniel",http://data.library.amnh.org/archives-authorities/id/amnhp_1001421
amnhp_1001422,Person,"Messina, Angelina R.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001422
amnhp_1001423,Person,"Metcalf, C. L. (Clell Lee) 1888-1948",http://data.library.amnh.org/archives-authorities/id/amnhp_1001423
amnhp_1001424,Person,"Métraux, Rhoda 1914-2003",http://data.library.amnh.org/archives-authorities/id/amnhp_1001424
amnhp_1001425,Person,"Metz, Frank A.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001425
amnhp_1001426,Person,"Metzger, C.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001426
amnhp_1001427,Person,"Meyenberg, Edwin C.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001427
amnhp_1001428,Person,"Meyer, Edward H.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001428
amnhp_1001429,Person,"Michael, Otto",http://data.library.amnh.org/archives-authorities/id/amnhp_1001429
amnhp_1001430,Person,"Michener, Charles Duncan 1918-",http://data.library.amnh.org/archives-authorities/id/amnhp_1001430
amnhp_1001431,Person,"Middleton, Stanley G. 1852-1942",http://data.library.amnh.org/archives-authorities/id/amnhp_1001431
amnhp_1001432,Person,"Miers, Henry Alexander",http://data.library.amnh.org/archives-authorities/id/amnhp_1001432
amnhp_1001434,Person,"Millais, John Guille 1865-1931",http://data.library.amnh.org/archives-authorities/id/amnhp_1001434
amnhp_1001435,Person,"Miller, A. K. (Arthur K.) 1902-1963",http://data.library.amnh.org/archives-authorities/id/amnhp_1001435
amnhp_1001436,Person,"Miller, Benjamin L. (Benjamin LeRoy) 1874-1944",http://data.library.amnh.org/archives-authorities/id/amnhp_1001436
amnhp_1001437,Person,"Miller, Gerrit S. (Gerrit Smith) 1869-1956",http://data.library.amnh.org/archives-authorities/id/amnhp_1001437
amnhp_1001438,Person,"Miller, Leo E. (Leo Edward) 1887-1952",http://data.library.amnh.org/archives-authorities/id/amnhp_1001438
amnhp_1001439,Person,"Miller, Margery",http://data.library.amnh.org/archives-authorities/id/amnhp_1001439
amnhp_1001440,Person,"Miller, Philip C.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001440
amnhp_1001442,Person,"Miller, Waldron DeWitt 1879-1929",http://data.library.amnh.org/archives-authorities/id/amnhp_1001442
amnhp_1001443,Person,"Mills, Darius O. (Darius Ogden) 1825-1910",http://data.library.amnh.org/archives-authorities/id/amnhp_1001443
amnhp_1001445,Person,"Mills, Ogden L.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001445
amnhp_1001446,Person,"Milner, Richard, 1941-",http://data.library.amnh.org/archives-authorities/id/amnhp_1001446
amnhp_1001447,Person,"Milone, Richard",http://data.library.amnh.org/archives-authorities/id/amnhp_1001447
amnhp_1001448,Person,"Miner, Edward Herbert",http://data.library.amnh.org/archives-authorities/id/amnhp_1001448
amnhp_1001449,Person,"Miner, Jack 1865-1944",http://data.library.amnh.org/archives-authorities/id/amnhp_1001449
amnhp_1001451,Person,"Miserendino, Vincenzo",http://data.library.amnh.org/archives-authorities/id/amnhp_1001451
amnhp_1001453,Person,"Moens, Rene",http://data.library.amnh.org/archives-authorities/id/amnhp_1001453
amnhp_1001454,Person,"Moir, J. Reid (James Reid) 1879-1944",http://data.library.amnh.org/archives-authorities/id/amnhp_1001454
amnhp_1001455,Person,"Moldenke, Harold N. (Harold Norman) 1909-1996",http://data.library.amnh.org/archives-authorities/id/amnhp_1001455
amnhp_1001456,Person,"Montagu, Ashley 1905-1999",http://data.library.amnh.org/archives-authorities/id/amnhp_1001456
amnhp_1001457,Person,"Mook, Charles Craig 1887-1966",http://data.library.amnh.org/archives-authorities/id/amnhp_1001457
amnhp_1001459,Person,"Moore, Henry 1898-1986",http://data.library.amnh.org/archives-authorities/id/amnhp_1001459
amnhp_1001460,Person,"Moore, John Alexander 1915-2002",http://data.library.amnh.org/archives-authorities/id/amnhp_1001460
amnhp_1001461,Person,"Moore, Joseph Curtis",http://data.library.amnh.org/archives-authorities/id/amnhp_1001461
amnhp_1001462,Person,"Moore, Theresa",http://data.library.amnh.org/archives-authorities/id/amnhp_1001462
amnhp_1001463,Person,"Moorehead, Warren King 1866-1939",http://data.library.amnh.org/archives-authorities/id/amnhp_1001463
[none],,Yukon Expedition,http://data.library.amnh.org/archives-authorities/id/[none]
http://id.loc.gov/authorities/names/n79110184,,Yale university. Peabody Museum of Natural History,http://data.library.amnh.org/archives-authorities/id/http://id.loc.gov/authorities/names/n79110184
amnhp_1002504,Person,"Goodwin, George Gilbert",http://data.library.amnh.org/archives-authorities/id/amnhp_1002504
http://id.loc.gov/authorities/names/n80152915,,Royal Geographical Society of Great Britain,http://data.library.amnh.org/archives-authorities/id/http://id.loc.gov/authorities/names/n80152915
http://id.loc.gov/authorities/names/n80001615,,East African Professional Hunters' Association,http://data.library.amnh.org/archives-authorities/id/http://id.loc.gov/authorities/names/n80001615
http://id.loc.gov/authorities/names/n86841146.html,,Bohemian Club of San Francisco,http://data.library.amnh.org/archives-authorities/id/http://id.loc.gov/authorities/names/n86841146.html
http://id.loc.gov/authorities/names/n81118399,,Yale University. Sheffield Scientific School,http://data.library.amnh.org/archives-authorities/id/http://id.loc.gov/authorities/names/n81118399
amnhp_1001466,Person,"Morgan, Janet",http://data.library.amnh.org/archives-authorities/id/amnhp_1001466
amnhp_1001469,Person,"Morgan, Lester",http://data.library.amnh.org/archives-authorities/id/amnhp_1001469
amnhp_1001470,Person,"Morgens, Howard J.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001470
amnhp_1001471,Person,"Morita, Kako",http://data.library.amnh.org/archives-authorities/id/amnhp_1001471
amnhp_1001472,Person,"Moritz, Tom",http://data.library.amnh.org/archives-authorities/id/amnhp_1001472
amnhp_1001473,Person,"Morley, Sylvanus Griswold 1883-1948",http://data.library.amnh.org/archives-authorities/id/amnhp_1001473
amnhp_1001474,Person,"Morris, Ann Axtell 1900-1945",http://data.library.amnh.org/archives-authorities/id/amnhp_1001474
amnhp_1001476,Person,"Morris, Earl Halstead 1889-1956",http://data.library.amnh.org/archives-authorities/id/amnhp_1001476
amnhp_1001478,Person,"Morrison, A. Cressy (Abraham Cressy) 1864-",http://data.library.amnh.org/archives-authorities/id/amnhp_1001478
amnhp_1001479,Person,"Morton, Dudley J. (Dudley Joy) 1884-",http://data.library.amnh.org/archives-authorities/id/amnhp_1001479
amnhp_1001480,Person,"Morton, James F. (James Ferdinand) 1870-1941",http://data.library.amnh.org/archives-authorities/id/amnhp_1001480
amnhp_1001481,Person,"Mote, William R.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001481
amnhp_1001482,Person,"Mowbray, Louis L. (Louis Leon) 1877-1952",http://data.library.amnh.org/archives-authorities/id/amnhp_1001482
amnhp_1001483,Person,"Moynihan, William J.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001483
amnhp_1001485,Person,"Ury, Adolfo 1862-1947",http://data.library.amnh.org/archives-authorities/id/amnhp_1001485
amnhp_1001486,Person,"Muir, John, 1838-1914",http://data.library.amnh.org/archives-authorities/id/amnhp_1001486
amnhp_1001487,Person,"Muller, H. J. (Hermann Joseph) 1890-1967",http://data.library.amnh.org/archives-authorities/id/amnhp_1001487
amnhp_1001488,Person,"Muller, Hazel L.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001488
amnhp_1001489,Person,"Mullins, Frank 1924-",http://data.library.amnh.org/archives-authorities/id/amnhp_1001489
amnhp_1001490,Person,"Murgatroyd, John",http://data.library.amnh.org/archives-authorities/id/amnhp_1001490
amnhp_1001492,Person,"Murphy, Katharine Beneker",http://data.library.amnh.org/archives-authorities/id/amnhp_1001492
amnhp_1001498,Person,"Myers, Louise K.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001498
amnhp_1001499,Person,"Myers, Steve",http://data.library.amnh.org/archives-authorities/id/amnhp_1001499
amnhp_1001502,Person,"Nash, Ogden 1902-1971",http://data.library.amnh.org/archives-authorities/id/amnhp_1001502
amnhp_1001503,Person,"Naumburg, Elsie M. B. (Elsie Margaret Binger) 1880-1953",http://data.library.amnh.org/archives-authorities/id/amnhp_1001503
amnhp_1001504,Person,"Neely, Henry M. (Henry Milton) 1877-1963",http://data.library.amnh.org/archives-authorities/id/amnhp_1001504
amnhp_1001505,Person,"Nehrling, Henry 1853-1929",http://data.library.amnh.org/archives-authorities/id/amnhp_1001505
amnhp_1001506,Person,"Neill, Barbara",http://data.library.amnh.org/archives-authorities/id/amnhp_1001506
amnhp_1001507,Person,"Nelson, Edward William 1855-1934",http://data.library.amnh.org/archives-authorities/id/amnhp_1001507
amnhp_1001509,Person,"Nelson, George",http://data.library.amnh.org/archives-authorities/id/amnhp_1001509
amnhp_1001510,Person,"Nelson, Julius 1858-1916",http://data.library.amnh.org/archives-authorities/id/amnhp_1001510
amnhp_1001514,Person,"Newsom, William Monypeny",http://data.library.amnh.org/archives-authorities/id/amnhp_1001514
amnhp_1001515,Person,"Nicholas, Francis C. (Francis Child) 1862-",http://data.library.amnh.org/archives-authorities/id/amnhp_1001515
amnhp_1001516,Person,"Nichols, Charles K.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001516
amnhp_1001519,Person,"Nichols, Rachel N.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001519
amnhp_1001521,Person,"Nickerson, Albert L.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001521
amnhp_1001523,Person,"Nicollet, J. N. (Joseph Nicolas) 1786-1843",http://data.library.amnh.org/archives-authorities/id/amnhp_1001523
amnhp_1001524,Person,"Nies, James B. (James Buchanan) 1856-1922",http://data.library.amnh.org/archives-authorities/id/amnhp_1001524
amnhp_1001525,Person,"Nimphius, Harry F.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001525
amnhp_1001527,Person,"Nobile, Umberto 1885-1978",http://data.library.amnh.org/archives-authorities/id/amnhp_1001527
amnhp_1001529,Person,"Nabokov, Vladimir",http://data.library.amnh.org/archives-authorities/id/amnhp_1001529
amnhp_1001531,Person,"Noonan, Robert",http://data.library.amnh.org/archives-authorities/id/amnhp_1001531
amnhp_1001532,Person,"Nordhoff, Charles 1887-1947",http://data.library.amnh.org/archives-authorities/id/amnhp_1001532
amnhp_1001534,Person,"North, Fred",http://data.library.amnh.org/archives-authorities/id/amnhp_1001534
amnhp_1001535,Person,"Norton, Elizabeth 1887-1985",http://data.library.amnh.org/archives-authorities/id/amnhp_1001535
amnhp_1001536,Person,"Norton, Ruth",http://data.library.amnh.org/archives-authorities/id/amnhp_1001536
amnhp_1001538,Person,"Noyes, Wilbur Fiske 1897-1951",http://data.library.amnh.org/archives-authorities/id/amnhp_1001538
amnhp_1001539,Person,"Nullet, Elizabeth",http://data.library.amnh.org/archives-authorities/id/amnhp_1001539
amnhp_1001540,Person,"Nusbaum, Jesse L. (Jesse Logan)",http://data.library.amnh.org/archives-authorities/id/amnhp_1001540
amnhp_1001541,Person,"Nutting, B. F. (Benjamin Franklin) 1803?-1887",http://data.library.amnh.org/archives-authorities/id/amnhp_1001541
amnhp_1001542,Person,"Nutting, Charles Cleveland 1858-1927",http://data.library.amnh.org/archives-authorities/id/amnhp_1001542
amnhp_1001544,Person,"Oates, James F.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001544
amnhp_1001545,Person,"Brien, Charles E.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001545
amnhp_1001546,Person,"Brien, Donal C.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001546
amnhp_1001547,Person,"Connor, Charles J.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001547
amnhp_1001548,Person,"Dwyer, Patrick J.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001548
amnhp_1001549,Person,"Okada, Ferdinand E. (Ferdinand Eastlake)",http://data.library.amnh.org/archives-authorities/id/amnhp_1001549
amnhp_1001551,Person,"Olin, John M. 1892-1982",http://data.library.amnh.org/archives-authorities/id/amnhp_1001551
amnhp_1001552,Person,"Oliver, Francine",http://data.library.amnh.org/archives-authorities/id/amnhp_1001552
amnhp_1001554,Person,"Olmstead, A. T. (Albert Ten Eyck) 1880-1945",http://data.library.amnh.org/archives-authorities/id/amnhp_1001554
amnhp_1001555,Person,"Olmsted, Frederick Law 1822-1903",http://data.library.amnh.org/archives-authorities/id/amnhp_1001555
amnhp_1001556,Person,"Olmsted, John Charles 1852-1920",http://data.library.amnh.org/archives-authorities/id/amnhp_1001556
amnhp_1001561,Person,"Oppenheimer, Lillian V.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001561
amnhp_1001562,Person,"Orcutt, William Warren",http://data.library.amnh.org/archives-authorities/id/amnhp_1001562
amnhp_1001563,Person,"Ordway, Ellen",http://data.library.amnh.org/archives-authorities/id/amnhp_1001563
amnhp_1001565,Person,"Orth, John C.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001565
amnhp_1001566,Person,"Osborn, A. Perry",http://data.library.amnh.org/archives-authorities/id/amnhp_1001566
amnhp_1001567,Person,"Osborn, Fairfield 1887-1969",http://data.library.amnh.org/archives-authorities/id/amnhp_1001567
amnhp_1001568,Person,"Osborn, Frederick, 1889-1981",http://data.library.amnh.org/archives-authorities/id/amnhp_1001568
amnhp_1001570,Person,"Osborn, Robert Chesley 1904-1994",http://data.library.amnh.org/archives-authorities/id/amnhp_1001570
amnhp_1001571,Person,"Osburn, Raymond C. (Raymond Carroll) 1872-1955",http://data.library.amnh.org/archives-authorities/id/amnhp_1001571
amnhp_1001572,Person,"Osceola, George (Jimmy)",http://data.library.amnh.org/archives-authorities/id/amnhp_1001572
amnhp_1001573,Person,"Osgood, Wilfred Hudson 1875-1947",http://data.library.amnh.org/archives-authorities/id/amnhp_1001573
amnhp_1001574,Person,"Ovey, Cameron D.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001574
amnhp_1001575,Person,"Owen, Richard 1804-1892",http://data.library.amnh.org/archives-authorities/id/amnhp_1001575
amnhp_1001577,Person,"Pack, Charles Lathrop 1857-1937",http://data.library.amnh.org/archives-authorities/id/amnhp_1001577
amnhp_1001578,Person,"Pack, Randolph G.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001578
amnhp_1001579,Person,"Page, Robert G.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001579
amnhp_1001580,Person,"Page, Tom",http://data.library.amnh.org/archives-authorities/id/amnhp_1001580
amnhp_1001581,Person,"Pallenberg, Josef 1882-1946",http://data.library.amnh.org/archives-authorities/id/amnhp_1001581
amnhp_1001582,Person,"Pallister, John C.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001582
amnhp_1001583,Person,"Parker, Arthur Caswell 1881-1955",http://data.library.amnh.org/archives-authorities/id/amnhp_1001583
amnhp_1001584,Person,"Parker, George Howard 1864-1955",http://data.library.amnh.org/archives-authorities/id/amnhp_1001584
amnhp_1001585,Person,"Parmenter, Mildred",http://data.library.amnh.org/archives-authorities/id/amnhp_1001585
amnhp_1001586,Person,"Parr, Albert Eide, 1900-1991",http://data.library.amnh.org/archives-authorities/id/amnhp_1001586
amnhp_1001587,Person,"Parshley, H. M. (Howard Madison) 1884-1953",http://data.library.amnh.org/archives-authorities/id/amnhp_1001587
amnhp_1001588,Person,"Parsons, Elsie Worthington Clews 1874-1941",http://data.library.amnh.org/archives-authorities/id/amnhp_1001588
amnhp_1001589,Person,"Pasquier, Roger F.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001589
amnhp_1001590,Person,"Patch, Edith M. (Edith Marion) 1876-",http://data.library.amnh.org/archives-authorities/id/amnhp_1001590
amnhp_1001591,Person,"Paton, James Morton 1863-1944",http://data.library.amnh.org/archives-authorities/id/amnhp_1001591
amnhp_1001593,Person,"Patterson, Colin",http://data.library.amnh.org/archives-authorities/id/amnhp_1001593
amnhp_1001594,Person,"Patterson, Edward D.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001594
amnhp_1001595,Person,"Peake, Harold 1867-1946",http://data.library.amnh.org/archives-authorities/id/amnhp_1001595
amnhp_1001596,Person,"Peale, Charles Willson 1741-1827",http://data.library.amnh.org/archives-authorities/id/amnhp_1001596
amnhp_1001597,Person,"Peale, Rembrandt 1778-1860",http://data.library.amnh.org/archives-authorities/id/amnhp_1001597
amnhp_1001599,Person,"Pearl, Raymond 1879-1940",http://data.library.amnh.org/archives-authorities/id/amnhp_1001599
amnhp_1001600,Person,"Pearson, Karl 1857-1936",http://data.library.amnh.org/archives-authorities/id/amnhp_1001600
amnhp_1001601,Person,"Pearson, T. Gilbert (Thomas Gilbert) 1873-1943",http://data.library.amnh.org/archives-authorities/id/amnhp_1001601
amnhp_1001602,Person,"Peary, Josephine Diebitsch 1863-1955",http://data.library.amnh.org/archives-authorities/id/amnhp_1001602
amnhp_1001604,Person,"Pei, Mario 1901-1978",http://data.library.amnh.org/archives-authorities/id/amnhp_1001604
amnhp_1001605,Person,"Pendley, Tommy",http://data.library.amnh.org/archives-authorities/id/amnhp_1001605
amnhp_1001606,Person,"Penna, Louis",http://data.library.amnh.org/archives-authorities/id/amnhp_1001606
amnhp_1001607,Person,"Pennoyer, Albert Sheldon",http://data.library.amnh.org/archives-authorities/id/amnhp_1001607
amnhp_1001608,Person,"Penrose, R. A. F.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001608
amnhp_1001611,Person,"Percy, George",http://data.library.amnh.org/archives-authorities/id/amnhp_1001611
amnhp_1001612,Person,"Percy, Mabel Rice",http://data.library.amnh.org/archives-authorities/id/amnhp_1001612
amnhp_1001613,Person,"Percy, William Richard",http://data.library.amnh.org/archives-authorities/id/amnhp_1001613
amnhp_1001614,Person,"Perkin, Richard S.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001614
amnhp_1001615,Person,"Perkins, George W. (George Walbridge) 1862-1920",http://data.library.amnh.org/archives-authorities/id/amnhp_1001615
amnhp_1001616,Person,"Perkins, James Handasyd",http://data.library.amnh.org/archives-authorities/id/amnhp_1001616
amnhp_1001617,Person,"Perkins, John 1948-",http://data.library.amnh.org/archives-authorities/id/amnhp_1001617
amnhp_1001618,Person,"Perret, Frank A. (Frank Alvord) 1867-1943",http://data.library.amnh.org/archives-authorities/id/amnhp_1001618
amnhp_1001619,Person,"Pessino, Catherine M.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001619
amnhp_1001620,Person,"Peters, James Lee 1889-1952",http://data.library.amnh.org/archives-authorities/id/amnhp_1001620
amnhp_1001621,Person,"Peters, Thomas A. 1947-",http://data.library.amnh.org/archives-authorities/id/amnhp_1001621
amnhp_1001622,Person,"Petersen, Carl Oscar",http://data.library.amnh.org/archives-authorities/id/amnhp_1001622
amnhp_1001624,Person,"Peterson, Olof August 1865-1933",http://data.library.amnh.org/archives-authorities/id/amnhp_1001624
amnhp_1001625,Person,"Peterson, Roger Tory 1908-1996",http://data.library.amnh.org/archives-authorities/id/amnhp_1001625
amnhp_1001626,Person,"Peterson, Russell",http://data.library.amnh.org/archives-authorities/id/amnhp_1001626
amnhp_1001627,Person,"Petrie, W. M. Flinders (William Matthew Flinders) 1853-1942",http://data.library.amnh.org/archives-authorities/id/amnhp_1001627
amnhp_1001628,Person,"Petrunkevitch, Alexander 1875-1964",http://data.library.amnh.org/archives-authorities/id/amnhp_1001628
amnhp_1001629,Person,"Phelps, William H. (William Henry) 1875-1965",http://data.library.amnh.org/archives-authorities/id/amnhp_1001629
amnhp_1001630,Person,"Phelps, William H.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001630
amnhp_1001631,Person,"Phillips, Bert Geer 1868-1956",http://data.library.amnh.org/archives-authorities/id/amnhp_1001631
amnhp_1001632,Person,"Phillipp, Philip B.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001632
amnhp_1001633,Person,"Phillips, John C. (John Charles) 1876-1938",http://data.library.amnh.org/archives-authorities/id/amnhp_1001633
amnhp_1001634,Person,"Phillips, Marguerite D.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001634
amnhp_1001635,Person,"Phillips, Wendell 1921-",http://data.library.amnh.org/archives-authorities/id/amnhp_1001635
amnhp_1001637,Person,"Pierce, Phoebe",http://data.library.amnh.org/archives-authorities/id/amnhp_1001637
