id1,id2,type,role,date
amnhp_1001316,amnhc_0000001,identity,,
amnhp_1001317,amnhc_0000001,identity,,
amnhp_1001318,amnhc_0000001,identity,,
amnhp_1001320,amnhc_0000001,identity,,
amnhp_1001321,amnhc_0000001,identity,,
amnhp_1001322,amnhc_0000001,identity,,
amnhp_1001324,amnhc_0000001,identity,,1913
amnhp_1001325,amnhc_0000001,identity,,
amnhp_1001326,amnhc_0000001,identity,,
amnhp_1001327,amnhc_0000001,identity,,
amnhp_1001328,amnhc_0000001,identity,,1972
amnhp_1001329,amnhc_0000001,identity,,1988
amnhp_1001329,amnhc_3000022,identity,,1988
amnhp_1001330,amnhc_0000001,identity,,
amnhp_1001331,amnhc_0000001,identity,,1943
amnhp_1001331,amnhc_3000020,identity,,1943
amnhp_1001332,amnhc_0000001,identity,,
amnhp_1001333,amnhc_0000001,identity,,
amnhp_1001334,amnhc_0000001,identity,,
amnhp_1001336,amnhc_3000007,identity,,
amnhp_1001337,amnhc_0000001,identity,,
amnhp_1001337,amnhc_0000001,identity,,
amnhp_1001338,amnhc_3000007,identity,,
amnhp_1001339,amnhc_0000001,identity,,1937
amnhp_1001340,amnhc_3000020,identity,,
amnhp_1001341,amnhc_3000042,identity,,
amnhp_1001342,amnhc_0000001,identity,,1986
amnhp_1001343,amnhc_3000007,identity,,1928
amnhp_1001344,amnhc_0000001,identity,,
amnhp_1001345,amnhc_0000001,identity,,1916
amnhp_1001346,amnhc_3000042,identity,,1971
amnhp_1001347,amnhc_0000001,identity,,
amnhp_1001349,amnhc_3000017,identity,,1965
amnhp_1001351,amnhc_0000001,identity,,
amnhp_1001352,amnhc_0000001,identity,,
amnhp_1001353,amnhc_0000001,identity,,
amnhp_1001354,amnhc_0000001,identity,,
amnhp_1001355,amnhc_0000001,identity,,
amnhp_1001356,amnhc_0000001,identity,,
amnhp_1001357,amnhc_0000001,identity,,
amnhp_1001358,amnhc_0000001,identity,,
amnhp_1001359,amnhc_0000001,identity,,
amnhp_1001360,amnhc_0000001,identity,,
amnhp_1001362,amnhc_0000001,identity,,1929
amnhp_1001362,amnhc_3000009,identity,,1929
amnhp_1001364,amnhc_0000001,identity,,
amnhp_1001365,amnhc_3000007,identity,,1929
amnhp_1001366,amnhc_3000009,identity,,1913
amnhp_1001367,amnhc_0000001,identity,,
amnhp_1001368,amnhc_3000019,identity,,1961
amnhp_1001369,amnhc_0000001,identity,,1987
amnhp_1001369,amnhc_3000049,identity,,1987
amnhp_1001370,amnhc_0000001,identity,,
amnhp_1001371,amnhc_0000001,identity,,1895
amnhp_1001371,amnhc_3000042,identity,,1895
amnhp_1001372,amnhc_0000001,identity,,1959
amnhp_1001372,amnhc_0000001,identity,,1959
amnhp_1001373,amnhc_0000001,identity,,
amnhp_1001375,amnhc_0000001,identity,,
amnhp_1001376,amnhc_0000001,identity,,
amnhp_1001377,amnhc_0000001,identity,,
amnhp_1001378,amnhc_0000001,identity,,
amnhp_1001379,amnhc_0000001,,,
amnhp_1001379,amnhc_2000164,,participantIn,
amnhp_1001379,amnhc_3000032,,,1929
amnhp_1001380,amnhc_0000001,identity,,1959
amnhp_1001381,amnhc_0000001,identity,,
amnhp_1001382,amnhc_0000001,identity,,
amnhp_1001384,amnhc_0000001,identity,,
amnhp_1001385,amnhc_0000001,identity,,
amnhp_1001386,amnhc_0000001,identity,,
amnhp_1001387,amnhc_0000001,identity,,
amnhp_1001387,amnhc_3000003,identity,,
amnhp_1001388,amnhc_0000001,identity,,
amnhp_1001389,amnhc_0000001,identity,,1954
amnhp_1001390,amnhc_0000001,identity,,
amnhp_1001392,amnhc_0000001,identity,,1976
amnhp_1001393,amnhc_0000001,identity,,1991
amnhp_1001394,amnhc_3000042,identity,,1921
amnhp_1001395,amnhc_3000022,identity,,1937
amnhp_1001396,amnhc_0000001,identity,,1981
amnhp_1001397,amnhc_0000001,identity,,
amnhp_1001398,amnhc_0000001,identity,,1952
amnhp_1001398,amnhc_0000001,identity,,1952
amnhp_1001399,amnhc_3000042,identity,,1960
amnhp_1001400,amnhc_0000001,identity,,
amnhp_1001401,amnhc_0000001,identity,,
amnhp_1001402,amnhc_3000020,identity,,
amnhp_1001403,amnhc_0000001,identity,,
amnhp_1001404,amnhc_0000001,identity,,
amnhp_1001404,amnhc_3000003,identity,,
amnhp_1001406,amnhc_3000003,identity,,
amnhp_1001407,amnhc_0000001,identity,,
amnhp_1001408,amnhc_0000001,identity,,
amnhp_1001409,amnhc_0000001,identity,,
amnhp_1001411,amnhc_0000001,identity,,1916
amnhp_1001412,amnhc_0000001,identity,,1941
amnhp_1001413,amnhc_0000001,identity,,
amnhp_1001414,amnhc_0000001,identity,,
amnhp_1001415,amnhc_0000001,identity,,
amnhp_1001416,amnhc_3000045,identity,,1975
amnhp_1001417,amnhc_0000001,identity,,
amnhp_1001418,amnhc_0000001,identity,,
amnhp_1001419,amnhc_0000001,identity,,
amnhp_1001420,amnhc_0000001,identity,,
amnhp_1001423,amnhc_0000001,identity,,
amnhp_1001424,amnhc_0000001,identity,,1961
amnhp_1001424,amnhc_3000003,identity,,1961
amnhp_1001425,amnhc_0000001,identity,,1986
amnhp_1001426,amnhc_0000001,identity,,
amnhp_1001427,amnhc_0000001,identity,,
amnhp_1001428,amnhc_0000001,identity,,1987
amnhp_1001429,amnhc_0000001,identity,,
amnhp_1001430,amnhc_3000017,identity,,1942
amnhp_1001431,amnhc_0000001,identity,,
amnhp_1001432,amnhc_0000001,identity,,
amnhp_1001433,amnhc_0000001,identity,,
amnhp_1001433,amnhc_3000017,identity,,
amnhp_1001434,amnhc_0000001,identity,,
amnhp_1001435,amnhc_3000017,identity,,1943
amnhp_1001436,amnhc_0000001,identity,,
amnhp_1001437,amnhc_0000001,identity,,
amnhp_1001438,amnhc_3000032,identity,,1918
amnhp_1001440,amnhc_0000001,identity,,
amnhp_1001441,amnhc_0000001,identity,,1935
amnhp_1001441,amnhc_3000017,identity,,1935
amnhp_1001441,amnhc_0000001,identity,,1935
amnhp_1001442,amnhc_3000032,identity,,1903
amnhp_1001443,amnhc_0000001,identity,,1882
amnhp_1001444,amnhc_0000001,identity,,1910
amnhp_1001444,amnhc_0000001,identity,,1910
amnhp_1001445,amnhc_0000001,identity,,1929
amnhp_1001446,amnhc_0000001,identity,,
amnhp_1001447,amnhc_3000009,identity,,
amnhp_1001448,amnhc_0000001,identity,,
amnhp_1001449,amnhc_0000001,identity,,
amnhp_1001450,amnhc_3000017,identity,,
amnhp_1001451,amnhc_0000001,identity,,
amnhp_1001452,amnhc_0000001,identity,,
amnhp_1001453,amnhc_3000009,identity,,1967
amnhp_1001454,amnhc_0000001,identity,,
amnhp_1001455,amnhc_0000001,identity,,
amnhp_1001456,amnhc_0000001,identity,,
amnhp_1001457,amnhc_3000042,identity,,
amnhp_1001459,amnhc_0000001,identity,,
amnhp_1001461,amnhc_0000001,identity,,1949
amnhp_1001461,amnhc_3000022,identity,,1949
amnhp_1001462,amnhc_3000003,identity,,1973
amnhp_1001463,amnhc_0000001,identity,,
amnhp_1001464,[none],identity,,1922
amnhp_1001464,amnhc_2000455,identity,,1922
amnhp_1001464,amnhc_2000211,identity,,1926
amnhp_1001464,amnhc_2000265,identity,,1929
amnhp_1001464,amnhc_2000349,identity,,1936
amnhp_1001464,amnhc_2000335,identity,,1936
amnhp_1001464,amnhc_2000455,identity,,1947
amnhp_1001464,http://id.loc.gov/authorities/names/n79110184,identity,,1956
amnhp_1001464,amnhc_3000022,identity,,
amnhp_1001464,amnhp_1000042,identity,,
amnhp_1001464,amnhp_1000391,identity,,
amnhp_1001464,amnhp_1000844,identity,,
amnhp_1001464,amnhp_1002504,identity,,
amnhp_1001464,amnhp_1001901,identity,,
amnhp_1001464,amnhp_1001569,identity,,
amnhp_1001464,amnhp_1001493,,,
amnhp_1001464,http://id.loc.gov/authorities/names/n87127636,identity,,
amnhp_1001464,http://id.loc.gov/authorities/names/n80152915,identity,,
amnhp_1001464,http://id.loc.gov/authorities/names/n80001615,identity,,
amnhp_1001464,http://id.loc.gov/authorities/names/n86841146.html,identity,,
amnhp_1001464,http://id.loc.gov/authorities/names/n81118399,identity,,
amnhp_1001465,amnhc_0000001,identity,,1896
amnhp_1001465,amnhc_0000001,identity,,1896
amnhp_1001466,amnhc_0000001,identity,,1963
amnhp_1001467,amnhc_0000001,identity,,1908
amnhp_1001467,amnhc_0000001,identity,,1908
amnhp_1001468,amnhc_0000001,identity,,1926
amnhp_1001468,amnhc_0000001,identity,,1926
amnhp_1001469,amnhc_0000001,identity,,1927
amnhp_1001470,amnhc_0000001,identity,,
amnhp_1001471,amnhc_0000001,identity,,
amnhp_1001472,amnhc_0000001,identity,,1999
amnhp_1001472,amnhc_3000020,identity,,1999
amnhp_1001473,amnhc_0000001,identity,,
amnhp_1001474,amnhc_0000001,identity,,
amnhp_1001475,amnhc_0000001,identity,,
amnhp_1001475,amnhc_3000003,identity,,
amnhp_1001476,amnhc_0000001,identity,,1915
amnhp_1001477,amnhc_0000001,identity,,1922
amnhp_1001478,amnhc_0000001,identity,,
amnhp_1001480,amnhc_0000001,identity,,
amnhp_1001481,amnhc_0000001,identity,,
amnhp_1001482,amnhc_0000001,identity,,
amnhp_1001483,amnhc_0000001,identity,,1988
amnhp_1001485,amnhc_0000001,identity,,
amnhp_1001486,amnhc_0000001,identity,,
amnhp_1001487,amnhc_0000001,identity,,
amnhp_1001488,amnhc_3000007,identity,,1938
amnhp_1001489,amnhc_0000001,identity,,1978
amnhp_1001490,amnhc_0000001,identity,,
amnhp_1001491,amnhc_0000001,identity,,
amnhp_1001493,amnhc_0000001,identity,,1912
amnhp_1001493,amnhc_3000032,identity,,1912
amnhp_1001495,amnhc_0000001,identity,,
amnhp_1001495,amnhc_3000022,identity,,
amnhp_1001496,amnhc_3000017,identity,,1913
amnhp_1001497,amnhc_3000017,identity,,1921
amnhp_1001498,amnhc_3000007,identity,,1947
amnhp_1001499,amnhc_0000001,identity,,1986
amnhp_1001500,amnhc_0000001,identity,,
amnhp_1001500,amnhc_3000013,identity,,
amnhp_1001501,amnhc_0000001,identity,,
amnhp_1001502,amnhc_0000001,identity,,
amnhp_1001503,amnhc_3000032,identity,,1924
amnhp_1001504,amnhc_3000045,identity,,
amnhp_1001505,amnhc_0000001,identity,,
amnhp_1001506,amnhc_3000007,identity,,1950
amnhp_1001507,amnhc_0000001,identity,,
amnhp_1001508,amnhc_0000001,identity,,
amnhp_1001508,amnhc_3000015,identity,,
amnhp_1001510,amnhc_0000001,identity,,
amnhp_1001511,amnhc_3000003,identity,,1912
amnhp_1001512,amnhc_0000001,identity,,1951
amnhp_1001512,amnhc_3000009,identity,,1951
amnhp_1001513,amnhc_0000001,identity,,
amnhp_1001514,amnhc_0000001,identity,,1936
amnhp_1001514,amnhc_2000350,identity,,1936
amnhp_1001517,amnhc_0000001,identity,,
amnhp_1001518,amnhc_0000001,identity,,1907
amnhp_1001519,amnhc_0000001,identity,,1925
amnhp_1001519,amnhc_3000042,identity,,1925
amnhp_1001520,amnhc_0000001,identity,,1952
amnhp_1001520,amnhc_3000045,identity,,1952
amnhp_1001521,amnhc_0000001,identity,,
amnhp_1001522,amnhc_3000009,identity,,1971
amnhp_1001523,amnhc_0000001,identity,,
amnhp_1001525,amnhc_0000001,identity,,
amnhp_1001526,amnhc_0000001,identity,,
amnhp_1001527,amnhc_0000001,identity,,
amnhp_1001529,amnhc_0000001,identity,,
amnhp_1001529,amnhc_3000017,identity,,
amnhp_1001530,amnhc_0000001,identity,,
amnhp_1001531,amnhc_0000001,identity,,1947
amnhp_1001532,amnhc_0000001,identity,,
amnhp_1001533,amnhc_0000001,identity,,
amnhp_1001533,amnhc_3000042,identity,,
amnhp_1001534,amnhc_3000020,identity,,1964
amnhp_1001535,amnhc_0000001,identity,,
amnhp_1001537,amnhc_0000001,identity,,1982
amnhp_1001537,amnhc_3000042,identity,,1982
amnhp_1001538,amnhc_0000001,identity,,
amnhp_1001540,amnhc_0000001,identity,,
amnhp_1001541,amnhc_0000001,identity,,
amnhp_1001542,amnhc_0000001,identity,,
amnhp_1001543,amnhc_0000001,identity,,
amnhp_1001544,amnhc_0000001,identity,,1963
amnhp_1001545,amnhc_3000032,identity,,1919
amnhp_1001546,amnhc_0000001,identity,,
amnhp_1001546,amnhc_0000001,identity,,
amnhp_1001547,amnhc_3000030,identity,,
amnhp_1001548,amnhc_3000045,identity,,1948
amnhp_1001550,amnhc_3000017,identity,,1960
amnhp_1001551,amnhc_0000001,identity,,1952
amnhp_1001552,amnhc_3000045,identity,,1976
amnhp_1001553,amnhc_0000001,identity,,1942
amnhp_1001554,amnhc_0000001,identity,,
amnhp_1001555,amnhc_0000001,identity,,
amnhp_1001556,amnhc_0000001,identity,,
amnhp_1001557,amnhc_0000001,identity,,
amnhp_1001558,amnhc_0000001,identity,,
amnhp_1001558,amnhc_3000042,identity,,
amnhp_1001559,amnhc_3000003,identity,,1931
amnhp_1001560,amnhc_0000001,identity,,
amnhp_1001561,amnhc_0000001,identity,,
amnhp_1001562,amnhc_0000001,identity,,
amnhp_1001563,amnhc_0000001,identity,,
amnhp_1001564,amnhc_3000013,identity,,1922
amnhp_1001565,amnhc_3000007,identity,,1935
amnhp_1001566,amnhc_0000001,identity,,1942
amnhp_1001566,amnhc_0000001,identity,,1942
amnhp_1001567,amnhc_0000001,identity,,
amnhp_1001567,amnhc_0000001,identity,,
amnhp_1001568,amnhc_0000001,identity,,1935
amnhp_1001568,amnhp_1001567,identity,,
amnhp_1001569,amnhc_0000001,identity,,
amnhp_1001570,amnhc_0000001,identity,,
amnhp_1001571,amnhc_0000001,identity,,
amnhp_1001572,amnhc_0000001,identity,,
amnhp_1001573,amnhc_0000001,identity,,
amnhp_1001575,amnhc_0000001,identity,,
amnhp_1001577,amnhc_0000001,identity,,
amnhp_1001578,amnhc_0000001,identity,,
amnhp_1001579,amnhc_0000001,identity,,1959
amnhp_1001580,amnhc_3000030,identity,,
amnhp_1001581,amnhc_0000001,identity,,
amnhp_1001582,amnhc_3000013,identity,,1938
amnhp_1001583,amnhc_0000001,identity,,
amnhp_1001584,amnhc_0000001,identity,,
amnhp_1001586,amnhc_0000001,identity,,1942
amnhp_1001587,amnhc_0000001,identity,,
amnhp_1001588,amnhc_0000001,identity,,
amnhp_1001589,amnhc_3000032,identity,,
amnhp_1001591,amnhc_0000001,identity,,
amnhp_1001593,amnhc_3000015,identity,,1968
amnhp_1001596,amnhc_0000001,identity,,
amnhp_1001597,amnhc_0000001,identity,,
amnhp_1001598,amnhc_0000001,identity,,
amnhp_1001599,amnhc_0000001,identity,,
amnhp_1001600,amnhc_0000001,identity,,
amnhp_1001601,amnhc_0000001,identity,,
amnhp_1001602,amnhc_0000001,identity,,
amnhp_1001603,amnhc_0000001,identity,,
amnhp_1001604,amnhc_0000001,identity,,
amnhp_1001605,amnhc_0000001,identity,,
amnhp_1001607,amnhc_0000001,identity,,
amnhp_1001608,amnhc_0000001,identity,,
amnhp_1001609,amnhc_0000001,identity,,1898
amnhp_1001609,amnhc_3000003,identity,,1898
amnhp_1001610,amnhc_0000001,identity,,
amnhp_1001611,amnhc_0000001,identity,,1958
amnhp_1001612,amnhc_0000001,identity,,1902
amnhp_1001613,amnhc_3000032,identity,,
amnhp_1001614,amnhc_0000001,identity,,1968
amnhp_1001615,amnhc_0000001,identity,,
amnhp_1001616,amnhc_0000001,identity,,
amnhp_1001617,amnhc_0000001,identity,,
amnhp_1001618,amnhc_0000001,identity,,
amnhp_1001619,amnhc_3000007,identity,,1946
amnhp_1001620,amnhc_0000001,identity,,
amnhp_1001621,amnhc_0000001,identity,,
amnhp_1001622,amnhc_0000001,identity,,
amnhp_1001623,amnhc_3000009,identity,,
amnhp_1001625,amnhc_0000001,identity,,
amnhp_1001626,amnhc_3000022,identity,,
amnhp_1001627,amnhc_0000001,identity,,
amnhp_1001628,amnhc_3000017,identity,,1909
amnhp_1001629,amnhc_0000001,identity,,
amnhp_1001630,amnhc_3000032,identity,,1952
amnhp_1001631,amnhc_0000001,identity,,
amnhp_1001632,amnhc_3000032,identity,,
amnhp_1001633,amnhc_0000001,identity,,
amnhp_1001635,amnhc_0000001,identity,,
amnhp_1001636,amnhc_3000045,identity,,1956
amnhp_1001637,amnhc_3000045,identity,,1946
amnhp_1001638,amnhc_3000030,identity,,
amnhp_1001639,amnhc_0000001,identity,,
amnhp_1001640,amnhc_3000022,identity,,1980
amnhp_1001641,amnhc_0000001,identity,,
amnhp_1001642,amnhc_0000001,identity,,
amnhp_1001643,amnhc_0000001,identity,,
amnhp_1001644,amnhc_0000001,identity,,
amnhp_1001645,amnhc_0000001,identity,,
amnhp_1001646,amnhc_0000001,identity,,
amnhp_1001649,amnhc_3000022,identity,,1978
amnhp_1001651,amnhc_0000001,identity,,
amnhp_1001652,amnhc_0000001,identity,,
amnhp_1001653,amnhc_0000001,identity,,1973
amnhp_1001653,amnhc_3000017,identity,,1973
amnhp_1001654,amnhc_0000001,identity,,
amnhp_1001656,amnhc_0000001,identity,,
amnhp_1001658,amnhc_0000001,identity,,
amnhp_1001659,amnhc_0000001,identity,,1926
amnhp_1001660,amnhc_0000001,identity,,
amnhp_1001661,amnhc_0000001,identity,,1955
amnhp_1001662,amnhc_0000001,identity,,
amnhp_1001663,amnhc_0000001,identity,,
amnhp_1001664,amnhc_0000001,identity,,
amnhp_1001665,amnhc_0000001,identity,,
amnhp_1001666,amnhc_0000001,identity,,
amnhp_1001666,amnhc_0000001,identity,,
amnhp_1001667,amnhc_3000032,identity,,1917
amnhp_1001668,amnhc_0000001,identity,,1935
amnhp_1001670,amnhc_0000001,identity,,
amnhp_1001671,amnhc_0000001,identity,,
amnhp_1001672,amnhc_0000001,identity,,
amnhp_1001673,amnhc_0000001,identity,,
amnhp_1001674,amnhc_0000001,identity,,
amnhp_1001675,amnhc_0000001,identity,,1917
amnhp_1001675,amnhc_0000001,identity,,1917
amnhp_1001677,amnhc_3000007,identity,,
amnhp_1001679,amnhc_0000001,identity,,1975
amnhp_1001679,amnhc_3000007,identity,,1975
amnhp_1001680,amnhc_0000001,identity,,
amnhp_1001682,amnhc_0000001,identity,,
amnhp_1001683,amnhc_0000001,identity,,
amnhp_1001684,amnhc_0000001,identity,,
amnhp_1001685,amnhc_3000030,identity,,1958
amnhp_1001686,amnhc_0000001,identity,,
amnhp_1001687,amnhc_3000003,identity,,1984
amnhp_1001688,amnhc_0000001,identity,,
amnhp_1001689,amnhc_0000001,identity,,
amnhp_1001690,amnhc_0000001,identity,,1900
amnhp_1001691,amnhc_0000001,identity,,
amnhp_1001692,amnhc_0000001,identity,,
amnhp_1001694,amnhc_0000001,identity,,
amnhp_1001694,amnhc_3000009,identity,,
amnhp_1001695,amnhc_0000001,identity,,
amnhp_1001696,amnhc_0000001,identity,,1924
amnhp_1001696,amnhc_2000219,identity,,1924
amnhp_1001697,amnhc_0000001,identity,,
amnhp_1001698,amnhc_0000001,identity,,
amnhp_1001699,amnhc_3000042,identity,,
amnhp_1001700,amnhc_0000001,identity,,1990
amnhp_1001701,amnhc_0000001,identity,,
amnhp_1001703,amnhc_3000045,identity,,1935
amnhp_1001704,amnhc_3000020,identity,,
amnhp_1001705,amnhc_0000001,identity,,
amnhp_1001706,amnhc_0000001,identity,,
amnhp_1001707,amnhc_0000001,identity,,1952
amnhp_1001707,amnhc_3000007,identity,,1952
amnhp_1001709,amnhc_0000001,identity,,1937
amnhp_1001709,amnhc_3000032,identity,,1937
amnhp_1001710,amnhc_0000001,identity,,
amnhp_1001711,amnhc_0000001,identity,,1965
amnhp_1001713,amnhc_3000007,identity,,1946
amnhp_1001714,amnhc_0000001,identity,,
amnhp_1001714,amnhc_3000045,identity,,
amnhp_1001715,amnhc_0000001,identity,,
amnhp_1001717,amnhc_0000001,identity,,
amnhp_1001718,amnhp_1000259,,,
amnhp_1001718,amnhp_1000856,,,
amnhp_1001718,amnhp_1001518,,,
amnhp_1001718,amnhp_1002503,,,
amnhp_1001718,amnhp_1002155,,,
amnhp_1001718,http://id.loc.gov/authorities/names/n87937441,,,1912
amnhp_1001718,http://id.loc.gov/authorities/names/n81024714,,,1926
amnhp_1001718,http://id.loc.gov/authorities/names/n79058487,,,1924
amnhp_1001718,http://id.loc.gov/authorities/names/n86106583.html,,,1910
amnhp_1001718,http://id.loc.gov/authorities/names/n50076294,,,
amnhp_1001718,http://id.loc.gov/authorities/names/n79053968,,,
amnhp_1001718,http://id.loc.gov/authorities/names/n79021621,,,1918
amnhp_1001718,amnhc_0000001,,,1944
amnhp_1001719,amnhc_0000001,identity,,1986
amnhp_1001720,amnhc_0000001,identity,,
amnhp_1001721,amnhc_0000001,identity,,
amnhp_1001722,amnhc_3000020,identity,,
amnhp_1001724,amnhc_0000001,identity,,1941
amnhp_1001725,amnhc_0000001,identity,,
amnhp_1001726,amnhc_0000001,identity,,
amnhp_1001727,amnhc_0000001,identity,,1990
amnhp_1001728,amnhp_1000171,identity,colleagueOf,1924
amnhp_1001728,amnhp_1001371,identity,colleagueOf,1924
amnhp_1001728,amnhp_1000840,identity,colleagueOf,1932
amnhp_1001728,amnhp_1001477,identity,colleagueOf,1932
amnhp_1001728,amnhp_1000025,identity,colleagueOf,1932
amnhp_1001728,amnhp_1001980,identity,colleagueOf,1932
amnhp_1001728,amnhp_1001662,identity,colleagueOf,1932
amnhp_1001728,amnhp_1000750,identity,colleagueOf,1924
amnhp_1001728,amnhp_1000042,identity,colleagueOf,1926
amnhp_1001729,amnhc_3000009,identity,,1953
amnhp_1001730,amnhc_3000017,identity,,1903
amnhp_1001731,amnhc_0000001,identity,,
amnhp_1001731,amnhc_0000001,identity,,
amnhp_1001732,amnhc_0000001,identity,,1971
amnhp_1001734,amnhc_0000001,identity,,
amnhp_1001735,amnhc_3000009,identity,,1916
amnhp_1001737,amnhc_0000001,identity,,
amnhp_1001738,amnhc_0000001,identity,,
amnhp_1001739,amnhc_0000001,identity,,
amnhp_1001739,amnhc_0000001,identity,,
amnhp_1001740,amnhc_3000045,identity,,
amnhp_1001741,amnhc_0000001,identity,,
amnhp_1001742,amnhc_3000009,identity,,1886
amnhp_1001743,amnhc_0000001,identity,,1908
amnhp_1001744,amnhc_0000001,identity,,
amnhp_1001745,amnhc_0000001,identity,,
amnhp_1001746,amnhc_0000001,identity,,
amnhp_1001747,amnhc_0000001,identity,,
amnhp_1001747,amnhc_3000017,identity,,
amnhp_1001748,amnhc_3000007,identity,,
amnhp_1001749,amnhc_3000001,identity,,1947
amnhp_1001750,amnhc_3000003,identity,,
amnhp_1001751,amnhc_0000001,identity,,
amnhp_1001752,amnhc_0000001,identity,,1949
amnhp_1001752,amnhc_3000017,identity,,1949
amnhp_1001753,amnhc_0000001,identity,,
amnhp_1001754,amnhc_0000001,identity,,
amnhp_1001755,amnhc_0000001,identity,,
amnhp_1001756,amnhc_0000001,identity,,
amnhp_1001757,amnhc_0000001,identity,,
amnhp_1001758,amnhc_0000001,identity,,1886
amnhp_1001759,amnhc_0000001,identity,,2003
amnhp_1001760,amnhc_0000001,identity,,
amnhp_1001761,amnhc_0000001,identity,,
amnhp_1001762,amnhc_0000001,identity,,
amnhp_1001763,amnhc_0000001,identity,,1942
amnhp_1001764,amnhc_0000001,identity,,
amnhp_1001766,amnhc_0000001,identity,,
amnhp_1001767,amnhc_0000001,identity,,1895
amnhp_1001768,amnhc_3000009,identity,,1942
amnhp_1001770,amnhc_0000001,identity,,
amnhp_1001771,amnhc_3000007,identity,,1907
amnhp_1001772,amnhc_3000032,identity,,
amnhp_1001773,amnhc_0000001,identity,,
amnhp_1001775,amnhc_0000001,identity,,
amnhp_1001777,amnhc_0000001,identity,,
amnhp_1001778,amnhc_0000001,identity,,
amnhp_1001780,amnhc_0000001,identity,,1870
amnhp_1001780,amnhc_3000017,identity,,1870
amnhp_1001781,amnhc_0000001,identity,,1986
amnhp_1001781,amnhc_3000003,identity,,1986
amnhp_1001782,amnhc_0000001,identity,,
amnhp_1001782,amnhc_0000001,identity,,
amnhp_1001783,amnhc_0000001,identity,,
amnhp_1001784,amnhc_0000001,identity,,
amnhp_1001785,amnhc_0000001,identity,,
amnhp_1001786,amnhc_0000001,identity,,
amnhp_1001787,amnhc_0000001,identity,,
amnhp_1001788,amnhc_3000020,identity,,
amnhp_1001790,amnhc_0000001,identity,,
amnhp_1001791,amnhc_0000001,identity,,
amnhp_1001792,amnhc_0000001,identity,,1961
amnhp_1001792,amnhc_3000015,identity,,1961
amnhp_1001793,amnhc_0000001,identity,,1947
amnhp_1001793,amnhc_3000017,identity,,1947
amnhp_1001794,amnhc_0000001,identity,,
amnhp_1001795,amnhc_0000001,identity,,1979
amnhp_1001795,amnhc_4000001,,org:memberOf,
amnhp_1001796,amnhc_3000007,identity,,
amnhp_1001797,amnhc_0000001,identity,,
amnhp_1001798,amnhc_3000045,identity,,1944
amnhp_1001799,amnhc_0000001,identity,,1962
amnhp_1001799,amnhc_3000040,identity,,1962
amnhp_1001800,amnhc_0000001,identity,,
amnhp_1001802,amnhc_0000001,identity,,
amnhp_1001803,amnhc_0000001,identity,,
amnhp_1001804,amnhc_0000001,identity,,
amnhp_1001805,amnhc_0000001,identity,,
amnhp_1001807,amnhc_3000009,identity,,1889
amnhp_1001808,amnhc_3000013,identity,,
amnhp_1001810,amnhc_3000017,identity,,
amnhp_1001811,amnhc_0000001,identity,,
amnhp_1001812,amnhc_0000001,identity,,
amnhp_1001814,amnhc_0000001,identity,,
amnhp_1001815,amnhc_0000001,identity,,1938
amnhp_1001815,amnhc_3000007,identity,,1938
amnhp_1001816,amnhc_0000001,identity,,
amnhp_1001818,amnhc_3000045,identity,,1946
amnhp_1001821,amnhc_3000015,identity,,
amnhp_1001822,amnhc_3000003,identity,,1973
amnhp_1001823,amnhc_0000001,identity,,
amnhp_1001824,amnhc_0000001,identity,,
amnhp_1001825,amnhc_0000001,identity,,1938
amnhp_1001826,amnhc_0000001,identity,,
amnhp_1001828,amnhc_3000009,identity,,
amnhp_1001831,amnhc_0000001,identity,,1991
amnhp_1001832,amnhc_0000001,identity,,
amnhp_1001833,amnhc_0000001,identity,,
amnhp_1001834,amnhc_0000001,identity,,
amnhp_1001835,amnhc_0000001,identity,,
amnhp_1001836,amnhc_0000001,identity,,
amnhp_1001837,amnhc_0000001,identity,,1921
amnhp_1001837,amnhc_0000001,identity,,1921
amnhp_1001838,amnhc_0000001,identity,,
amnhp_1001839,amnhc_0000001,identity,,
amnhp_1001840,amnhc_0000001,identity,,
amnhp_1001841,amnhc_0000001,identity,,
amnhp_1001842,amnhc_0000001,identity,,
amnhp_1001843,amnhc_3000007,identity,,1938
amnhp_1001844,amnhc_3000007,identity,,1928
amnhp_1001846,amnhc_0000001,identity,,
amnhp_1001847,amnhc_0000001,identity,,1937
amnhp_1001848,amnhc_3000042,identity,,1946
amnhp_1001850,amnhc_0000001,identity,,
amnhp_1001852,amnhc_0000001,identity,,
amnhp_1001853,amnhc_0000001,identity,,
amnhp_1001854,amnhc_0000001,identity,,1942
amnhp_1001854,amnhc_3000042,identity,,1942
amnhp_1001855,amnhc_0000001,identity,,
amnhp_1001856,amnhc_0000001,identity,,
amnhp_1001857,amnhc_0000001,identity,,
amnhp_1001858,amnhc_0000001,identity,,
amnhp_1001859,amnhc_0000001,identity,,
amnhp_1001860,amnhc_3000001,identity,,
amnhp_1001861,amnhc_3000007,identity,,1957
amnhp_1001863,amnhc_0000001,identity,,
amnhp_1001863,amnhc_3000017,identity,,
amnhp_1001864,amnhc_3000017,identity,,
amnhp_1001865,amnhc_0000001,identity,,
amnhp_1001866,amnhc_0000001,identity,,
amnhp_1001867,amnhc_3000007,identity,,1946
amnhp_1001868,amnhc_3000017,identity,,1921
